pole_id,lat,lon,feeder_id,dt_id,seq_on_line,parent_pole_id,pole_type,ward,pincode,device_id
P-002062,12.961416,77.576855,F-07-03,D-0030,6,P-002058,LT-9m-PCC,W-73,560078,KSPDB-SD07-D-0030-2062
P-002063,12.961573,77.577005,F-07-03,D-0030,7,P-002059,LT-8m-PCC,W-63,560078,KSPDB-SD07-D-0030-2063
P-002064,12.961458,77.576626,F-07-03,D-0030,7,P-002061,LT-8m-Steel,W-78,560078,KSPDB-SD07-D-0030-2064
P-002065,12.961609,77.576452,F-07-03,D-0030,8,P-002064,LT-9m-PCC,W-29,560078,KSPDB-SD07-D-0030-2065
P-002066,12.961679,77.576276,F-07-03,D-0030,9,P-002065,LT-9m-PCC,W-38,560078,KSPDB-SD07-D-0030-2066
P-002067,12.961584,77.576332,F-07-03,D-0030,10,P-002066,LT-8m-Steel,W-70,560078,
P-002068,12.961473,77.576639,F-07-03,D-0030,9,P-002065,LT-8m-Steel,W-75,560078,KSPDB-SD07-D-0030-2068
P-002069,12.961779,77.576441,F-07-03,D-0030,10,P-002066,LT-8m-Steel,W-70,560078,
P-002070,12.961915,77.576535,F-07-03,D-0030,11,P-002069,LT-8m-PCC,W-81,560078,KSPDB-SD07-D-0030-2070
P-002071,12.961477,77.5767,F-07-03,D-0030,10,P-002068,LT-9m-PCC,W-54,560078,KSPDB-SD07-D-0030-2071
P-002072,12.961867,77.57628,F-07-03,D-0030,11,P-002069,LT-9m-PCC,W-91,560078,KSPDB-SD07-D-0030-2072
P-002073,12.961633,77.576778,F-07-03,D-0030,10,P-002068,LT-9m-PCC,W-45,560078,KSPDB-SD07-D-0030-2073
P-002074,12.961421,77.576578,F-07-03,D-0030,11,P-002071,LT-9m-PCC,W-45,560078,KSPDB-SD07-D-0030-2074
P-002075,12.961462,77.576738,F-07-03,D-0030,11,P-002073,LT-8m-Steel,W-96,560078,KSPDB-SD07-D-0030-2075
P-002076,12.961702,77.576867,F-07-03,D-0030,11,P-002073,LT-9m-PCC,W-82,560078,KSPDB-SD07-D-0030-2076
P-002077,12.961832,77.576876,F-07-03,D-0030,11,P-002073,LT-9m-PCC,W-89,560078,KSPDB-SD07-D-0030-2077
P-002078,12.961582,77.57691,F-07-03,D-0030,12,P-002076,LT-8m-Steel,W-58,560078,KSPDB-SD07-D-0030-2078
P-002079,12.961364,77.576898,F-07-03,D-0030,12,P-002075,LT-8m-Steel,W-92,560078,KSPDB-SD07-D-0030-2079
P-002080,12.961638,77.576962,F-07-03,D-0030,13,P-002078,LT-8m-Steel,W-37,560078,KSPDB-SD07-D-0030-2080
P-002081,12.96181,77.576972,F-07-03,D-0030,12,P-002077,LT-8m-PCC,W-63,560078,KSPDB-SD07-D-0030-2081
P-002082,12.961278,77.57677,F-07-03,D-0030,13,P-002079,LT-8m-PCC,W-35,560078,KSPDB-SD07-D-0030-2082
P-002083,12.961399,77.576948,F-07-03,D-0030,13,P-002079,LT-8m-Steel,W-65,560078,KSPDB-SD07-D-0030-2083
P-002084,12.961876,77.577154,F-07-03,D-0030,13,P-002081,LT-8m-Steel,W-55,560078,KSPDB-SD07-D-0030-2084
P-002085,12.961538,77.577027,F-07-03,D-0030,14,P-002080,LT-8m-PCC,W-73,560078,KSPDB-SD07-D-0030-2085
P-002086,12.961871,77.577187,F-07-03,D-0030,14,P-002084,LT-8m-PCC,W-34,560078,KSPDB-SD07-D-0030-2086
P-002087,12.961406,77.576968,F-07-03,D-0030,14,P-002083,LT-8m-PCC,W-51,560078,KSPDB-SD07-D-0030-2087
P-002088,12.961504,77.576804,F-07-03,D-0030,15,P-002087,LT-9m-PCC,W-15,560078,
P-002089,12.961663,77.577064,F-07-03,D-0030,15,P-002085,LT-8m-PCC,W-72,560078,KSPDB-SD07-D-0030-2089
P-002090,12.961367,77.577066,F-07-03,D-0030,15,P-002087,LT-8m-Steel,W-49,560078,KSPDB-SD07-D-0030-2090
P-002091,12.961679,77.576688,F-07-03,D-0030,16,P-002088,LT-9m-PCC,W-86,560078,KSPDB-SD07-D-0030-2091
P-002092,12.961745,77.576785,F-07-03,D-0030,17,P-002091,LT-9m-PCC,W-84,560078,KSPDB-SD07-D-0030-2092
P-002093,12.961735,77.576934,F-07-03,D-0030,18,P-002092,LT-8m-Steel,W-19,560078,KSPDB-SD07-D-0030-2093
P-002094,12.961408,77.577112,F-07-03,D-0030,16,P-002090,LT-8m-PCC,W-93,,KSPDB-SD07-D-0030-2094
P-002095,12.961805,77.576636,F-07-03,D-0030,18,P-002092,LT-8m-Steel,W-20,560078,KSPDB-SD07-D-0030-2095
P-002096,12.961589,77.576672,F-07-03,D-0030,18,P-002092,LT-8m-Steel,W-17,560078,KSPDB-SD07-D-0030-2096
P-002097,12.961555,77.576758,F-07-03,D-0030,19,P-002096,LT-8m-Steel,W-62,560078,
P-002098,12.96193,77.576823,F-07-03,D-0030,19,P-002093,LT-8m-PCC,W-92,560078,KSPDB-SD07-D-0030-2098
P-002099,12.961566,77.576847,F-07-03,D-0030,19,P-002096,LT-9m-PCC,W-24,560078,KSPDB-SD07-D-0030-2099
P-002100,12.961865,77.576784,F-07-03,D-0030,19,P-002095,LT-8m-PCC,W-91,560078,KSPDB-SD07-D-0030-2100
P-002101,12.961631,77.576868,F-07-03,D-0030,20,P-002099,LT-8m-PCC,W-68,560078,KSPDB-SD07-D-0030-2101
P-002102,12.961736,77.5768,F-07-03,D-0030,20,P-002097,LT-8m-Steel,W-78,560078,
P-002103,12.961864,77.576631,F-07-03,D-0030,20,P-002100,LT-8m-Steel,W-49,560078,KSPDB-SD07-D-0030-2103
P-002104,12.961709,77.576905,F-07-03,D-0030,20,P-002100,LT-9m-PCC,W-81,560078,KSPDB-SD07-D-0030-2104
P-002105,12.961802,77.576676,F-07-03,D-0030,21,P-002101,LT-8m-PCC,W-50,560078,KSPDB-SD07-D-0030-2105
P-002106,12.961603,77.576658,F-07-03,D-0030,21,P-002102,LT-8m-PCC,W-30,560078,KSPDB-SD07-D-0030-2106
P-002107,12.961798,77.576748,F-07-03,D-0030,21,P-002103,LT-9m-PCC,W-11,560078,KSPDB-SD07-D-0030-2107
P-002108,12.961409,77.576574,F-07-03,D-0030,22,P-002106,LT-9m-PCC,W-42,560078,KSPDB-SD07-D-0030-2108
P-002109,12.961798,77.576755,F-07-03,D-0030,22,P-002105,LT-9m-PCC,W-19,560078,KSPDB-SD07-D-0030-2109
P-002110,12.961663,77.576854,F-07-03,D-0030,22,P-002105,LT-9m-PCC,W-68,560078,KSPDB-SD07-D-0030-2110
P-002111,12.961543,77.576893,F-07-03,D-0030,23,P-002110,LT-8m-Steel,W-88,560078,KSPDB-SD07-D-0030-2111
P-002112,12.961668,77.576818,F-07-03,D-0030,22,P-002107,LT-8m-PCC,W-85,560078,KSPDB-SD07-D-0030-2112
P-002113,12.961771,77.576913,F-07-03,D-0030,23,P-002109,LT-8m-PCC,W-63,560078,KSPDB-SD07-D-0030-2113
P-002114,12.961602,77.577007,F-07-03,D-0030,23,P-002110,LT-8m-Steel,W-69,560078,KSPDB-SD07-D-0030-2114
P-002115,12.961682,77.577107,F-07-03,D-0030,24,P-002113,LT-9m-PCC,W-12,560078,
P-002116,12.961477,77.576714,F-07-03,D-0030,24,P-002111,LT-8m-PCC,W-17,560078,KSPDB-SD07-D-0030-2116
P-002117,12.961535,77.57671,F-07-03,D-0030,25,P-002116,LT-8m-PCC,W-53,560078,KSPDB-SD07-D-0030-2117
P-002118,12.961471,77.577138,F-07-03,D-0030,24,P-002114,LT-9m-PCC,W-78,560078,KSPDB-SD07-D-0030-2118
P-002119,12.961438,77.577041,F-07-03,D-0030,24,P-002114,LT-8m-PCC,W-52,560078,KSPDB-SD07-D-0030-2119
P-002120,12.961649,77.576958,F-07-03,D-0030,25,P-002118,LT-9m-PCC,W-75,560078,KSPDB-SD07-D-0030-2120
P-002121,12.961501,77.577153,F-07-03,D-0030,25,P-002118,LT-8m-Steel,W-60,560078,KSPDB-SD07-D-0030-2121
P-002122,12.961334,77.577304,F-07-03,D-0030,25,P-002118,LT-9m-PCC,W-43,560078,KSPDB-SD07-D-0030-2122
P-002123,12.961505,77.576951,F-07-03,D-0030,25,P-002119,LT-8m-Steel,W-15,560078,KSPDB-SD07-D-0030-2123
P-002124,12.96149,77.576787,F-07-03,D-0030,26,P-002123,LT-9m-PCC,W-46,560078,
P-002125,12.961383,77.576782,F-07-03,D-0030,26,P-002123,LT-9m-PCC,W-19,560078,KSPDB-SD07-D-0030-2125
P-002126,12.96132,77.576886,F-07-03,D-0030,26,P-002123,LT-8m-Steel,W-63,560078,KSPDB-SD07-D-0030-2126
P-002127,12.961427,77.576829,F-07-03,D-0030,27,P-002125,LT-9m-PCC,W-75,560078,KSPDB-SD07-D-0030-2127
P-002128,12.961486,77.576755,F-07-03,D-0030,27,P-002126,LT-8m-PCC,W-44,560078,
P-002129,12.953985,77.577066,F-07-03,D-0031,1,,LT-8m-Steel,W-52,560078,KSPDB-SD07-D-0031-2129
P-002130,12.953995,77.577043,F-07-03,D-0031,2,P-002129,LT-8m-PCC,W-70,560078,KSPDB-SD07-D-0031-2130
P-002131,12.953849,77.577099,F-07-03,D-0031,3,P-002130,LT-8m-Steel,W-62,560078,KSPDB-SD07-D-0031-2131
P-002132,12.953891,77.576901,F-07-03,D-0031,3,P-002130,LT-9m-PCC,W-66,560078,KSPDB-SD07-D-0031-2132
P-002133,12.954184,77.577073,F-07-03,D-0031,2,P-002129,LT-8m-PCC,W-97,560078,KSPDB-SD07-D-0031-2133
P-002134,12.953939,77.577093,F-07-03,D-0031,3,P-002130,LT-9m-PCC,W-66,560078,KSPDB-SD07-D-0031-2134
P-002135,12.954032,77.577228,F-07-03,D-0031,3,P-002130,LT-9m-PCC,W-73,560078,KSPDB-SD07-D-0031-2135
P-002136,12.954061,77.5769,F-07-03,D-0031,4,P-002134,LT-8m-PCC,W-56,560078,KSPDB-SD07-D-0031-2136
P-002137,12.953929,77.576827,F-07-03,D-0031,4,P-002132,LT-9m-PCC,W-59,560078,KSPDB-SD07-D-0031-2137
P-002138,12.953907,77.576693,F-07-03,D-0031,5,P-002137,LT-8m-Steel,W-85,560078,KSPDB-SD07-D-0031-2138
P-002139,12.953911,77.576772,F-07-03,D-0031,6,P-002138,LT-9m-PCC,W-95,560078,KSPDB-SD07-D-0031-2139
P-002140,12.954133,77.577134,F-07-03,D-0031,4,P-002135,LT-8m-PCC,W-10,560078,KSPDB-SD07-D-0031-2140
P-002141,12.953853,77.576914,F-07-03,D-0031,7,P-002139,LT-9m-PCC,W-80,,KSPDB-SD07-D-0031-2141
P-002142,12.95397,77.576755,F-07-03,D-0031,6,P-002138,LT-8m-PCC,W-45,,KSPDB-SD07-D-0031-2142
P-002143,12.954085,77.576669,F-07-03,D-0031,7,P-002139,LT-8m-PCC,W-95,560078,KSPDB-SD07-D-0031-2143
P-002144,12.953915,77.576666,F-07-03,D-0031,7,P-002139,LT-8m-PCC,W-74,560078,KSPDB-SD07-D-0031-2144
P-002145,12.95378,77.576847,F-07-03,D-0031,8,P-002141,LT-8m-Steel,W-88,560078,KSPDB-SD07-D-0031-2145
P-002146,12.954071,77.576714,F-07-03,D-0031,7,P-002142,LT-9m-PCC,W-66,560078,KSPDB-SD07-D-0031-2146
P-002147,12.953863,77.576909,F-07-03,D-0031,9,P-002145,LT-8m-Steel,W-65,560078,KSPDB-SD07-D-0031-2147
P-002148,12.95359,77.576961,F-07-03,D-0031,9,P-002145,LT-9m-PCC,W-83,560078,KSPDB-SD07-D-0031-2148
P-002149,12.953951,77.57683,F-07-03,D-0031,10,P-002147,LT-8m-Steel,W-43,560078,KSPDB-SD07-D-0031-2149
P-002150,12.953609,77.577072,F-07-03,D-0031,10,P-002148,LT-8m-Steel,W-45,560078,
P-002151,12.953753,77.577228,F-07-03,D-0031,11,P-002150,LT-8m-Steel,W-40,560078,KSPDB-SD07-D-0031-2151
P-002152,12.954104,77.576934,F-07-03,D-0031,11,P-002149,LT-9m-PCC,W-52,560078,KSPDB-SD07-D-0031-2152
P-002153,12.953661,77.577263,F-07-03,D-0031,11,P-002150,LT-8m-Steel,W-67,560078,KSPDB-SD07-D-0031-2153
P-002154,12.954237,77.576793,F-07-03,D-0031,12,P-002152,LT-9m-PCC,W-81,560078,KSPDB-SD07-D-0031-2154
P-002155,12.953941,77.577115,F-07-03,D-0031,12,P-002151,LT-8m-Steel,W-35,560078,KSPDB-SD07-D-0031-2155
P-002156,12.95417,77.576628,F-07-03,D-0031,13,P-002154,LT-9m-PCC,W-18,560078,KSPDB-SD07-D-0031-2156
P-002157,12.953883,77.577052,F-07-03,D-0031,13,P-002155,LT-8m-PCC,W-36,560078,KSPDB-SD07-D-0031-2157
P-002158,12.954284,77.576783,F-07-03,D-0031,13,P-002154,LT-8m-Steel,W-72,560078,KSPDB-SD07-D-0031-2158
P-002159,12.954015,77.576747,F-07-03,D-0031,14,P-002156,LT-9m-PCC,W-16,560078,KSPDB-SD07-D-0031-2159
P-002160,12.954136,77.57716,F-07-03,D-0031,13,P-002155,LT-8m-Steel,W-66,560078,KSPDB-SD07-D-0031-2160
P-002161,12.954209,77.577007,F-07-03,D-0031,14,P-002160,LT-8m-PCC,W-85,560078,KSPDB-SD07-D-0031-2161
P-002162,12.954044,77.576856,F-07-03,D-0031,15,P-002161,LT-9m-PCC,W-35,560078,KSPDB-SD07-D-0031-2162
P-002163,12.954039,77.576846,F-07-03,D-0031,16,P-002162,LT-8m-Steel,W-77,560078,KSPDB-SD07-D-0031-2163
P-002164,12.953961,77.576965,F-07-03,D-0031,16,P-002162,LT-8m-PCC,W-25,560078,KSPDB-SD07-D-0031-2164
P-002165,12.954169,77.577023,F-07-03,D-0031,17,P-002163,LT-9m-PCC,W-67,560078,KSPDB-SD07-D-0031-2165
P-002166,12.954191,77.5769,F-07-03,D-0031,16,P-002162,LT-8m-Steel,W-67,560078,
P-002167,12.95416,77.576835,F-07-03,D-0031,17,P-002166,LT-8m-Steel,W-99,,KSPDB-SD07-D-0031-2167
P-002168,12.954288,77.576972,F-07-03,D-0031,18,P-002167,LT-9m-PCC,W-32,560078,KSPDB-SD07-D-0031-2168
P-002169,12.954049,77.577001,F-07-03,D-0031,18,P-002167,LT-8m-PCC,W-19,560078,KSPDB-SD07-D-0031-2169
P-002170,12.953989,77.57715,F-07-03,D-0031,19,P-002169,LT-9m-PCC,W-62,560078,KSPDB-SD07-D-0031-2170
P-002171,12.954169,77.577077,F-07-03,D-0031,19,P-002169,LT-8m-Steel,W-43,560078,KSPDB-SD07-D-0031-2171
P-002172,12.954045,77.576976,F-07-03,D-0031,18,P-002167,LT-8m-Steel,W-53,560078,KSPDB-SD07-D-0031-2172
P-002173,12.954178,77.576884,F-07-03,D-0031,20,P-002171,LT-8m-PCC,W-41,560078,KSPDB-SD07-D-0031-2173
P-002174,12.95406,77.577041,F-07-03,D-0031,20,P-002170,LT-8m-PCC,W-47,,
P-002175,12.95423,77.576799,F-07-03,D-0031,19,P-002172,LT-8m-Steel,W-65,560078,KSPDB-SD07-D-0031-2175
P-002176,12.954337,77.576891,F-07-03,D-0031,20,P-002175,LT-8m-PCC,W-69,560078,KSPDB-SD07-D-0031-2176
P-002177,12.954366,77.577059,F-07-03,D-0031,21,P-002173,LT-9m-PCC,W-84,560078,KSPDB-SD07-D-0031-2177
P-002178,12.954411,77.576828,F-07-03,D-0031,20,P-002175,LT-8m-PCC,W-63,560078,KSPDB-SD07-D-0031-2178
P-002179,12.953986,77.577194,F-07-03,D-0031,21,P-002174,LT-8m-PCC,W-21,560078,KSPDB-SD07-D-0031-2179
P-002180,12.953831,77.577068,F-07-03,D-0031,22,P-002179,LT-9m-PCC,W-99,560078,KSPDB-SD07-D-0031-2180
P-002181,12.953933,77.577359,F-07-03,D-0031,22,P-002179,LT-8m-PCC,W-77,560078,KSPDB-SD07-D-0031-2181
P-002182,12.953784,77.577301,F-07-03,D-0031,23,P-002181,LT-8m-PCC,W-26,560078,KSPDB-SD07-D-0031-2182
P-002183,12.953968,77.577433,F-07-03,D-0031,24,P-002182,LT-8m-PCC,W-43,560078,
P-002184,12.953799,77.577345,F-07-03,D-0031,25,P-002183,LT-8m-PCC,W-92,560078,KSPDB-SD07-D-0031-2184
P-002185,12.953951,77.577349,F-07-03,D-0031,25,P-002183,LT-9m-PCC,W-67,560078,KSPDB-SD07-D-0031-2185
P-002186,12.953928,77.57734,F-07-03,D-0031,23,P-002181,LT-8m-PCC,W-52,560078,KSPDB-SD07-D-0031-2186
P-002187,12.954096,77.577404,F-07-03,D-0031,25,P-002183,LT-8m-PCC,W-28,560078,KSPDB-SD07-D-0031-2187
P-002188,12.953865,77.577402,F-07-03,D-0031,26,P-002184,LT-9m-PCC,W-30,560078,KSPDB-SD07-D-0031-2188
P-002189,12.953815,77.577428,F-07-03,D-0031,27,P-002188,LT-8m-Steel,W-19,560078,KSPDB-SD07-D-0031-2189
P-002190,12.954005,77.577469,F-07-03,D-0031,24,P-002186,LT-8m-Steel,W-13,560078,KSPDB-SD07-D-0031-2190
P-002191,12.953661,77.577535,F-07-03,D-0031,28,P-002189,LT-8m-PCC,W-74,560078,KSPDB-SD07-D-0031-2191
P-002192,12.953887,77.57732,F-07-03,D-0031,28,P-002189,LT-9m-PCC,W-89,560078,KSPDB-SD07-D-0031-2192
P-002193,12.953645,77.577489,F-07-03,D-0031,28,P-002189,LT-8m-PCC,W-16,,KSPDB-SD07-D-0031-2193
P-002194,12.953679,77.577512,F-07-03,D-0031,28,P-002189,LT-8m-PCC,W-18,560078,KSPDB-SD07-D-0031-2194
P-002195,12.953995,77.577393,F-07-03,D-0031,25,P-002190,LT-8m-Steel,W-91,560078,KSPDB-SD07-D-0031-2195
P-002196,12.953808,77.577357,F-07-03,D-0031,29,P-002192,LT-8m-PCC,W-11,560078,KSPDB-SD07-D-0031-2196
P-002197,12.954036,77.577484,F-07-03,D-0031,26,P-002195,LT-8m-Steel,W-85,560078,
P-002198,12.953818,77.577199,F-07-03,D-0031,26,P-002195,LT-8m-PCC,W-43,560078,KSPDB-SD07-D-0031-2198
P-002199,12.953708,77.577235,F-07-03,D-0031,27,P-002198,LT-8m-PCC,W-22,560078,KSPDB-SD07-D-0031-2199
P-002200,12.953942,77.577523,F-07-03,D-0031,26,P-002195,LT-9m-PCC,W-82,560078,KSPDB-SD07-D-0031-2200
P-002201,12.953788,77.577674,F-07-03,D-0031,27,P-002200,LT-9m-PCC,W-19,560078,KSPDB-SD07-D-0031-2201
P-002202,12.953947,77.577484,F-07-03,D-0031,27,P-002197,LT-8m-Steel,W-38,560078,KSPDB-SD07-D-0031-2202
P-002203,12.954038,77.577457,F-07-03,D-0031,28,P-002202,LT-8m-Steel,W-54,560078,
P-002204,12.953915,77.5774,F-07-03,D-0031,27,P-002200,LT-8m-Steel,W-74,560078,KSPDB-SD07-D-0031-2204
P-002205,12.953881,77.577556,F-07-03,D-0031,29,P-002203,LT-9m-PCC,W-76,560078,
P-002206,12.953838,77.577481,F-07-03,D-0031,28,P-002201,LT-8m-PCC,W-52,560078,KSPDB-SD07-D-0031-2206
P-002207,12.986337,77.578525,F-07-03,D-0032,,,LT-9m-PCC,W-49,560078,
P-002208,12.986182,77.578646,F-07-03,D-0032,,,LT-9m-PCC,W-25,560078,KSPDB-SD07-D-0032-2208
P-002209,12.986344,77.578515,F-07-03,D-0032,,,LT-9m-PCC,W-44,560078,KSPDB-SD07-D-0032-2209
P-002210,12.986274,77.578769,F-07-03,D-0032,,,LT-8m-PCC,W-47,560078,KSPDB-SD07-D-0032-2210
P-002211,12.986226,77.578345,F-07-03,D-0032,,,LT-8m-PCC,W-42,560078,KSPDB-SD07-D-0032-2211
P-002212,12.985988,77.578701,F-07-03,D-0032,,,LT-8m-PCC,W-93,560078,KSPDB-SD07-D-0032-2212
P-002213,12.98616,77.578376,F-07-03,D-0032,,,LT-8m-PCC,W-67,560078,KSPDB-SD07-D-0032-2213
P-002214,12.986195,77.578829,F-07-03,D-0032,,,LT-8m-Steel,W-74,560078,KSPDB-SD07-D-0032-2214
P-002215,12.98598,77.57888,F-07-03,D-0032,,,LT-8m-PCC,W-80,560078,KSPDB-SD07-D-0032-2215
P-002216,12.986083,77.578855,F-07-03,D-0032,,,LT-8m-Steel,W-97,,KSPDB-SD07-D-0032-2216
P-002217,12.986241,77.578706,F-07-03,D-0032,,,LT-8m-PCC,W-75,560078,KSPDB-SD07-D-0032-2217
P-002218,12.986215,77.578359,F-07-03,D-0032,,,LT-8m-Steel,W-47,560078,KSPDB-SD07-D-0032-2218
P-002219,12.986425,77.578564,F-07-03,D-0032,,,LT-8m-PCC,W-69,560078,KSPDB-SD07-D-0032-2219
P-002220,12.986224,77.578844,F-07-03,D-0032,,,LT-8m-PCC,W-58,560078,KSPDB-SD07-D-0032-2220
P-002221,12.986317,77.578387,F-07-03,D-0032,,,LT-8m-PCC,W-39,560078,KSPDB-SD07-D-0032-2221
P-002222,12.986263,77.578869,F-07-03,D-0032,,,LT-8m-PCC,W-33,560078,KSPDB-SD07-D-0032-2222
P-002223,12.986232,77.579036,F-07-03,D-0032,,,LT-9m-PCC,W-67,560078,KSPDB-SD07-D-0032-2223
P-002224,12.986126,77.578392,F-07-03,D-0032,,,LT-8m-PCC,W-11,560078,KSPDB-SD07-D-0032-2224
P-002225,12.986051,77.578911,F-07-03,D-0032,,,LT-8m-Steel,W-14,560078,KSPDB-SD07-D-0032-2225
P-002226,12.986264,77.578772,F-07-03,D-0032,,,LT-8m-Steel,W-19,560078,
P-002227,12.98599,77.578876,F-07-03,D-0032,,,LT-8m-Steel,W-81,560078,KSPDB-SD07-D-0032-2227
P-002228,12.986156,77.578845,F-07-03,D-0032,,,LT-8m-PCC,W-54,560078,KSPDB-SD07-D-0032-2228
P-002229,12.985826,77.578944,F-07-03,D-0032,,,LT-8m-PCC,W-36,560078,KSPDB-SD07-D-0032-2229
P-002230,12.986069,77.578743,F-07-03,D-0032,,,LT-8m-PCC,W-60,560078,KSPDB-SD07-D-0032-2230
P-002231,12.986165,77.57863,F-07-03,D-0032,,,LT-8m-PCC,W-33,560078,KSPDB-SD07-D-0032-2231
P-002232,12.986011,77.578807,F-07-03,D-0032,,,LT-9m-PCC,W-56,560078,KSPDB-SD07-D-0032-2232
P-002233,12.98577,77.578788,F-07-03,D-0032,,,LT-8m-Steel,W-48,560078,KSPDB-SD07-D-0032-2233
P-002234,12.98603,77.578639,F-07-03,D-0032,,,LT-9m-PCC,W-67,560078,KSPDB-SD07-D-0032-2234
P-002235,12.986348,77.578496,F-07-03,D-0032,,,LT-8m-PCC,W-14,560078,KSPDB-SD07-D-0032-2235
P-002236,12.986099,77.578707,F-07-03,D-0032,,,LT-8m-Steel,W-81,560078,KSPDB-SD07-D-0032-2236
P-002237,12.986106,77.578494,F-07-03,D-0032,,,LT-8m-PCC,W-78,560078,KSPDB-SD07-D-0032-2237
P-002238,12.986259,77.578418,F-07-03,D-0032,,,LT-8m-PCC,W-40,560078,KSPDB-SD07-D-0032-2238
P-002239,12.986101,77.578333,F-07-03,D-0032,,,LT-8m-Steel,W-78,560078,KSPDB-SD07-D-0032-2239
P-002240,12.985934,77.578496,F-07-03,D-0032,,,LT-8m-PCC,W-93,560078,KSPDB-SD07-D-0032-2240
P-002241,12.986212,77.578486,F-07-03,D-0032,,,LT-8m-PCC,W-89,560078,KSPDB-SD07-D-0032-2241
P-002242,12.986156,77.57829,F-07-03,D-0032,,,LT-8m-PCC,W-43,560078,KSPDB-SD07-D-0032-2242
P-002243,12.985989,77.578666,F-07-03,D-0032,,,LT-8m-Steel,W-96,560078,KSPDB-SD07-D-0032-2243
P-002244,12.986033,77.578364,F-07-03,D-0032,,,LT-8m-PCC,W-21,560078,KSPDB-SD07-D-0032-2244
P-002245,12.986047,77.578562,F-07-03,D-0032,,,LT-9m-PCC,W-83,560078,KSPDB-SD07-D-0032-2245
P-002246,12.985986,77.57842,F-07-03,D-0032,,,LT-8m-PCC,W-93,560078,KSPDB-SD07-D-0032-2246
P-002247,12.985997,77.578214,F-07-03,D-0032,,,LT-8m-Steel,W-45,560078,KSPDB-SD07-D-0032-2247
P-002248,12.985932,77.578469,F-07-03,D-0032,,,LT-8m-Steel,W-65,560078,KSPDB-SD07-D-0032-2248
P-002249,12.985888,77.57813,F-07-03,D-0032,,,LT-8m-Steel,W-79,560078,KSPDB-SD07-D-0032-2249
P-002250,12.986051,77.5783,F-07-03,D-0032,,,LT-8m-PCC,W-65,560078,KSPDB-SD07-D-0032-2250
P-002251,12.986117,77.578623,F-07-03,D-0032,,,LT-9m-PCC,W-92,560078,KSPDB-SD07-D-0032-2251
P-002252,12.985955,77.57814,F-07-03,D-0032,,,LT-8m-PCC,W-72,560078,KSPDB-SD07-D-0032-2252
P-002253,12.986244,77.578454,F-07-03,D-0032,,,LT-8m-Steel,W-29,560078,KSPDB-SD07-D-0032-2253
P-002254,12.985993,77.578508,F-07-03,D-0032,,,LT-9m-PCC,W-24,560078,KSPDB-SD07-D-0032-2254
P-002255,12.986063,77.578311,F-07-03,D-0032,,,LT-8m-Steel,W-83,560078,KSPDB-SD07-D-0032-2255
P-002256,12.986099,77.578731,F-07-03,D-0032,,,LT-8m-PCC,W-73,560078,KSPDB-SD07-D-0032-2256
P-002257,12.985978,77.57808,F-07-03,D-0032,,,LT-9m-PCC,W-64,560078,KSPDB-SD07-D-0032-2257
P-002258,12.986124,77.578268,F-07-03,D-0032,,,LT-8m-PCC,W-52,560078,KSPDB-SD07-D-0032-2258
P-002259,12.985827,77.578203,F-07-03,D-0032,,,LT-9m-PCC,W-49,560078,
P-002260,12.986042,77.578251,F-07-03,D-0032,,,LT-8m-Steel,W-32,560078,KSPDB-SD07-D-0032-2260
P-002261,12.986208,77.578074,F-07-03,D-0032,,,LT-8m-Steel,W-46,560078,KSPDB-SD07-D-0032-2261
P-002262,12.986242,77.578296,F-07-03,D-0032,,,LT-9m-PCC,W-10,560078,
P-002263,12.98623,77.578351,F-07-03,D-0032,,,LT-8m-Steel,W-18,560078,KSPDB-SD07-D-0032-2263
P-002264,12.986028,77.578425,F-07-03,D-0032,,,LT-8m-Steel,W-27,560078,KSPDB-SD07-D-0032-2264
P-002265,12.985945,77.57833,F-07-03,D-0032,,,LT-9m-PCC,W-38,560078,KSPDB-SD07-D-0032-2265
P-002266,12.98627,77.578453,F-07-03,D-0032,,,LT-8m-PCC,W-25,560078,KSPDB-SD07-D-0032-2266
P-002267,12.98628,77.578328,F-07-03,D-0032,,,LT-8m-PCC,W-39,560078,KSPDB-SD07-D-0032-2267
P-002268,12.985996,77.578509,F-07-03,D-0032,,,LT-9m-PCC,W-76,560078,KSPDB-SD07-D-0032-2268
P-002269,12.985818,77.578452,F-07-03,D-0032,,,LT-8m-Steel,W-47,560078,KSPDB-SD07-D-0032-2269
P-002270,12.985861,77.578429,F-07-03,D-0032,,,LT-8m-PCC,W-36,560078,KSPDB-SD07-D-0032-2270
P-002271,12.986189,77.578487,F-07-03,D-0032,,,LT-9m-PCC,W-99,560078,KSPDB-SD07-D-0032-2271
P-002272,12.985671,77.57838,F-07-03,D-0032,,,LT-8m-PCC,W-59,560078,KSPDB-SD07-D-0032-2272
P-002273,12.972077,77.585865,F-07-01,D-0033,,,LT-8m-Steel,W-20,560078,KSPDB-SD07-D-0033-2273
P-002274,12.972094,77.586054,F-07-01,D-0033,,,LT-8m-PCC,W-15,560078,KSPDB-SD07-D-0033-2274
P-002275,12.972233,77.585829,F-07-01,D-0033,,,LT-8m-PCC,W-91,560078,KSPDB-SD07-D-0033-2275
P-002276,12.972058,77.585681,F-07-01,D-0033,,,LT-9m-PCC,W-22,560078,KSPDB-SD07-D-0033-2276
